Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370710,"Photographic goods; sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use",8,Weight in kilograms,182340,,,,182340,,770329,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370790,"Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use",8,Weight in kilograms,1954623,,,,1954623,,15137092,,,0
H5,2018,2018,2018,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,0,,1529132194,,,4
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3801,"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or other carbon in the form of pastes, blocks, plates or other semi-manufactures",1,No Quantity,0,,,,0,,131191751,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380110,Graphite; artificial,8,Weight in kilograms,65416000,,,,65416000,,73218018,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380120,Graphite; colloidal or semi-colloidal,8,Weight in kilograms,4,,,,4,,138,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380130,Carbonaceous pastes; for electrodes and similar pastes for furnace linings,8,Weight in kilograms,130767,,,,130767,,153693,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380190,"Graphite or other carbon based preparations; in the form of pastes, blocks, plates or other semi-manufactures",8,Weight in kilograms,9821021,,,,9821021,,57819896,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3802,"Activated carbon; activated natural mineral products; animal black, including spent animal black",1,No Quantity,0,,,,0,,30412796,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380210,Carbon; activated,8,Weight in kilograms,11613493,,,,11613493,,29661708,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380290,"Chemical products; activated natural mineral products, animal black, including spent animal black",8,Weight in kilograms,688269,,,,688269,,751076,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3803,"Tall oil, whether or not refined",8,Weight in kilograms,26288,,,,26288,,42409,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380300,"Chemical products; tall oil, whether or not refined",8,Weight in kilograms,26288,,,,26288,,42409,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3804,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates, but excluding tall oil of heading no. 3803",8,Weight in kilograms,290081,,,,290081,,191861,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380400,"Lyes, residual; from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates but excluding tall oil of heading no. 3803",8,Weight in kilograms,290081,,,,290081,,191861,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3805,"Gum, wood or sulphate turpentine, other terpenic oils; crude dipentene; sulphite turpentine, other crude para-cymene; pine oil containing alpha-terpineol as the main constituent",8,Weight in kilograms,9815,,,,9815,,25010,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380590,"Terpenic oils; produced by the treatment of coniferous woods, crude dipentene, sulphite turpentine and other crude para-cymene, n.e.c. in heading no. 3805",8,Weight in kilograms,9815,,,,9815,,25010,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3806,Rosin and resin acids and derivatives thereof; rosin spirit and rosin oils; run gums,8,Weight in kilograms,7491782,,,,7491782,,15770981,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380610,Rosin and resin acids,8,Weight in kilograms,3287766,,,,3287766,,5484020,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380620,"Rosin and resin; salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts",8,Weight in kilograms,200,,,,200,,2600,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380630,Ester gums,8,Weight in kilograms,246720,,,,246720,,854904,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380690,"Rosin; spirit and oils, n.e.c. in heading no. 3806",8,Weight in kilograms,3957096,,,,3957096,,9429457,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3807,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch",8,Weight in kilograms,195,,,,195,,341,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380700,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch",8,Weight in kilograms,195,,,,195,,341,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or articles",1,No Quantity,0,,,,0,,299167156,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380891,Insecticides; other than containing goods specified in Subheading Notes 1 & 2 to this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,Weight in kilograms,7433413,,,,7433413,,60122943,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380892,Fungicides; other than containing goods specified in Subheading Note 1 to this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,Weight in kilograms,1036954,,,,1036954,,6984558,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380893,"Herbicides, anti-sprouting products and plant-growth regulators; other than containing goods of Subheading Note 1 to this Chapter; put up in forms or packings for retail sale or as preparations or articles",8,Weight in kilograms,47505185,,,,47505185,,206987435,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,Weight in kilograms,4164081,,,,4164081,,15384067,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380899,"Rodenticides and other similar products n.e.c. in heading no. 3808.9; other than containing goods specified in Subheading Note 1 in this Chapter, put up in forms or packings for retail sale or as preparations or articles",8,Weight in kilograms,2524137,,,,2524137,,9688081,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3809,"Finishing agents, dye carriers to accelerate the dyeing, fixing of dyestuffs, other products and preparations, of a kind used in the textile, paper, leather or like industries, n.e.c. or included",8,Weight in kilograms,3953357,,,,3953357,,9321108,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380991,"Finishing agents and dye carriers; to accelerate dyeing or fixing of dye-stuffs, other products and preparations, used in the textile industry (excluding those with a basis of amylaceous substances)",8,Weight in kilograms,52362,,,,52362,,385375,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380992,"Finishing agents and dye carriers; to accelerate dyeing or fixing of dye-stuffs, other products and preparations, used in the paper industry (excluding those with a basis of amylaceous substances)",8,Weight in kilograms,3551230,,,,3551230,,8287338,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,380993,"Finishing agents and dye carriers; to accelerate dyeing or fixing of dye-stuffs, other products and preparations, used in the leather or like (excluding paper and textile) industries, (excluding those with a basis of amylaceous substances)",8,Weight in kilograms,349765,,,,349765,,648395,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3810,"Metal-pickling preparations; fluxes etc for soldering, brazing; welding powders, pastes of metal and other materials; preparations used as cores or coatings for welding electrodes or rods",8,Weight in kilograms,1791750,,,,1791750,,7492251,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381010,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials",8,Weight in kilograms,110239,,,,110239,,2878457,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381090,"Fluxes and other auxiliary preparations; for soldering, brazing or welding, or preparations used as cores or coatings for welding electrodes or rods",8,Weight in kilograms,1681511,,,,1681511,,4613794,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3811,"Anti-knock preparations, oxidation and gum inhibitors, viscosity improvers, anti-corrosive preparations and the like, for mineral oils (including gasoline) or other liquids used for the same purposes",8,Weight in kilograms,1142625,,,,1142625,,3399450,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381119,Anti-knock preparations; other than those based on lead compounds,8,Weight in kilograms,5,,,,5,,86,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381121,Lubricating oil additives; containing petroleum oils or oils obtained from bituminous minerals,8,Weight in kilograms,1100861,,,,1100861,,3148048,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381129,Lubricating oil additives; not containing petroleum oils or oils obtained from bituminous minerals,8,Weight in kilograms,5522,,,,5522,,38857,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381190,"Oxidation and gum inhibitors, viscosity improvers, anti-corrosive preparations, other prepared additives for mineral oils or liquids used as mineral oils (including gasoline), n.e.c. in heading no. 3811",8,Weight in kilograms,36237,,,,36237,,212459,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3812,"Prepared rubber accelerators; compound plasticisers for rubber or plastics, n.e.c. or included; anti-oxidising preparations and other compound stabilisers for rubber or plastics",8,Weight in kilograms,29796372,,,,29796372,,117742306,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381210,Rubber accelerators; prepared,8,Weight in kilograms,19938900,,,,19938900,,82408742,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381220,"Plasticisers, compound; for rubber or plastics",8,Weight in kilograms,508612,,,,508612,,1575500,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381231,"Anti-oxidising preparations and other compound stabilisers; for rubber or plastics, mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)",8,Weight in kilograms,5878869,,,,5878869,,15325189,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381239,"Anti-oxidising preparations and other compound stabilisers; for rubber or plastics, other than mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)",8,Weight in kilograms,3469991,,,,3469991,,18432875,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3813,Preparations and charges for fire extinguishers; charged fire-extinguishing grenades,8,Weight in kilograms,5248292,,,,5248292,,6017042,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381300,Fire-extinguishers; preparations and charges and charged fire-extinguishing grenades,8,Weight in kilograms,5248292,,,,5248292,,6017042,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3814,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers",8,Weight in kilograms,18031,,,,18031,,185533,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381400,"Solvents and thinners; organic composite solvents and thinners, n.e.c. or included, prepared paint or varnish removers",8,Weight in kilograms,18031,,,,18031,,185533,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3815,"Reaction initiators, reaction accelerators and catalytic preparations n.e.c. or included",8,Weight in kilograms,21685056,,,,21685056,,111052121,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381511,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with nickel or nickel compounds as the active substance, n.e.c. or included",8,Weight in kilograms,79613,,,,79613,,2272711,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",8,Weight in kilograms,156491,,,,156491,,15728443,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381519,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with an active substance other than nickel or precious metals or their compounds, n.e.c. or included",8,Weight in kilograms,16395406,,,,16395406,,68096249,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381590,"Reaction initiators, reaction accelerators and catalytic preparations, unsupported, n.e.c. or included",8,Weight in kilograms,5053546,,,,5053546,,24954718,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3816,"Refractory cements, mortars, concretes and similar compositions; other than products of heading no. 3801",8,Weight in kilograms,1405892,,,,1405892,,1483301,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381600,"Refractory cements, mortars, concretes and similar compositions; other than products of heading no. 3801",8,Weight in kilograms,1405892,,,,1405892,,1483301,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3817,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading no. 2707 or 2902",8,Weight in kilograms,234800,,,,234800,,307549,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381700,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading no. 2707 or 2902",8,Weight in kilograms,234800,,,,234800,,307549,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3818,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,726298,,,,726298,,129157329,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,726298,,,,726298,,129157329,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3819,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,2012,,,,2012,,33992,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,381900,"Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,2012,,,,2012,,33992,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3820,Anti-freezing preparations and prepared de-icing fluids,8,Weight in kilograms,163535,,,,163535,,156934,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,382000,Anti-freezing preparations and prepared de-icing fluids,8,Weight in kilograms,163535,,,,163535,,156934,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3821,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,Weight in kilograms,29862,,,,29862,,1147775,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,382100,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",8,Weight in kilograms,29862,,,,29862,,1147775,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3822,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,Weight in kilograms,2230044,,,,2230044,,89760409,,,6
